name;primary_fuel;capacity_mw;Year;Generation_GWh;longitude;latitude
Rehaincourt;Wind;6.8;2014;;;
Remilly-Wirquin;Wind;12.3;2014;;;
Remire-Montjoly;Solar;5.03713;2014;;;
Renneville;Wind;18.45;2014;;;
Repaix;Wind;13.2;2014;;;
Rethonvillers;Wind;17.7;2014;;;
Retiers;Wind;11.5;2014;;;
Retzwiller;Biomass;2.71;2014;;;
Revest-du-Bion;Solar;1.38737;2014;;;
Revin;Hydro;1.2;2014;;;
Rezé;Solar;1.00785;2014;;;
Rhèges;Wind;12.3;2014;;;
Ribeauvillé;Biomass;1.413;2014;;;
Ribemont;Wind;10.0;2014;;;
Ribiers;Solar;1.89682;2014;;;
Rieupeyroux;Solar;2.32658;2014;;;
Rieux-de-Pelleport;Hydro;1.5;2014;;;
Rignac;Solar;1.26576;2014;;;
Rilhac-Lastours;Wind;2.0;2014;;;
Rimboval;Wind;10.0;2014;;;
Riols;Wind;3.6;2014;;;
Rion-des-Landes;Solar;31.74212;2014;;;
Rivesaltes;Wind;9.0;2014;;;
Rivesaltes;Solar;2.44501;2014;;;
Rivesaltes;Solar;13.5;2014;;;
Rivière-Salée;Solar;1.38251;2014;;;
Roanne;Hydro;2.4;2014;;;
Roc du Doun;Solar;12.0;2014;;;
Roche-Charles-la-Mayrand;Wind;16.3;2014;;;
Rochefort;Solar;1.07973;2014;;;
Rochefort-en-Valdaine;Wind;7.5;2014;;;
Rodelle;Solar;1.06641;2014;;;
Rodez;Solar;1.05182;2014;;;
Rognac;Solar;1.55384;2014;;;
Roinville;Wind;8.0;2014;;;
Roman;Wind;10.0;2014;;;
Romans-sur-Isère;Solar;1.1074;2014;;;
Romeyer;Hydro;1.2;2014;;;
Romilly-sur-Seine;Solar;7.63387;2014;;;
Ronchois;Wind;12.0;2014;;;
Roquebillière;Hydro;2.008;2014;;;
Roquebrune-sur-Argens;Solar;2.64966;2014;;;
Roquefort;Solar;2.6631;2014;;;
Roquefort-des-Corbières;Solar;4.85419;2014;;;
Roquefort-des-Corbières;Wind;13.855;2014;;;
Roquetaillade;Wind;5.93;2014;;;
Roquevidal;Solar;1.03037;2014;;;
Rosières-en-Haye;Solar;78.933;2014;;;
Roubisque;Solar;4.5;2014;;;
Roudouallec;Wind;5.6;2014;;;
Rouillé;Solar;1.04771;2014;;;
Roumazières-Loubert;Solar;2.36039;2014;;;
Roumens;Wind;8.35;2014;;;
Roussas;Biomass;1.737;2014;;;
Roussas;Wind;21.0;2014;;;
Rousset;Solar;1.85941;2014;;;
Rouy-le-Petit;Wind;16.4;2014;;;
Rouécourt;Wind;12.0;2014;;;
Roye;Wind;34.0;2014;;;
Rully;Wind;12.0;2014;;;
Rumont;Wind;24.6;2014;;;
Réclainville;Wind;6.0;2014;;;
Rémérangles;Wind;24.0;2014;;;
Réquista;Solar;1.56342;2014;;;
Rézentières;Wind;12.0;2014;;;
SAINT CHAMAS;Hydro;159.0;2014;;;
SAINT ESTEVE;Hydro;141.0;2014;;;
SAINT GUILLERME;Hydro;116.0;2014;;;
SAINT PIERRE COGNET;Hydro;101.0;2014;;;
SAINT-PIERRE;Hydro;122.0;2014;;;
SAINTE CROIX;Hydro;132.3;2014;;;
SARRANS;Hydro;183.0;2014;;;
SAUSSAZ;Hydro;145.4;2014;;;
SERRE PONCON;Hydro;384.0;2014;;;
SISTERON;Hydro;214.0;2014;;;
ST ALBAN;Nuclear;2670.0;2014;;;
ST ETIENNE CANTALES;Hydro;106.5;2014;;;
ST LAURENT;Nuclear;1830.0;2014;;;
STRASBOURG;Hydro;148.0;2014;;;
SUPER BISSORTE;Hydro;742.3;2014;;;
Sachin;Wind;9.2;2014;;;
Saffré;Wind;16.304;2014;;;
Sail-sous-Couzan;Hydro;5.4;2014;;;
Sailly-lez-Cambrai;Solar;1.0206;2014;;;
Sains-lès-Pernes;Wind;6.4;2014;;;
Saint Cassien;Hydro;21.7;2014;;;
Saint Dalmas;Hydro;50.0;2014;;;
Saint Georges de Commiers;Hydro;60.0;2014;;;
Saint-Agrève;Wind;13.812;2014;;;
Saint-Alban;Wind;10.0;2014;;;
Saint-Alban-des-Villards;Hydro;8.6;2014;;;
Saint-Allouestre;Wind;9.693;2014;;;
Saint-Amadou;Solar;8.5566;2014;;;
Saint-Amand;Wind;13.8;2014;;;
Saint-Amand-sur-Fion;Wind;17.9;2014;;;
Saint-Amans-Valtoret;Solar;1.69565;2014;;;
Saint-Amans-Valtoret;Hydro;1.094;2014;;;
Saint-Andiol;Solar;2.0985;2014;;;
Saint-André;Solar;2.33659;2014;;;
Saint-André;Solar;7.14455;2014;;;
Saint-André-Farivillers;Wind;11.5;2014;;;
Saint-André-de-Cubzac;Solar;2.13209;2014;;;
Saint-Antonin-du-Var;Solar;7.77024;2014;;;
Saint-Arnac;Wind;1.75;2014;;;
Saint-Aubin;Biomass;1.095;2014;;;
Saint-Aubin-sur-Aire;Wind;23.7;2014;;;
Saint-Aunès;Solar;3.59832;2014;;;
Saint-Aventin;Hydro;1.43;2014;;;
Saint-Barnabé;Wind;12.0;2014;;;
Saint-Barthélemy-d'Anjou;Biomass;2.97;2014;;;
Saint-Barthélemy-de-Séchilienne;Hydro;11.499;2014;;;
Saint-Barthélemy-le-Plain;Hydro;3.0;2014;;;
Saint-Benoît;Solar;17.06567;2014;;;
Saint-Bihy;Wind;3.2;2014;;;
Saint-Christol-lès-Alès;Solar;1.91756;2014;;;
Saint-Christophe-du-Bois;Wind;8.0;2014;;;
Saint-Christophe-en-Oisans;Hydro;4.405;2014;;;
Saint-Cirgues-en-Montagne;Wind;18.45;2014;;;
Saint-Clar;Solar;9.14009;2014;;;
Saint-Claude;Hydro;1.6;2014;;;
Saint-Claude;Solar;1.23656;2014;;;
Saint-Clément;Wind;1.2;2014;;;
Saint-Congard;Wind;8.4;2014;;;
Saint-Coulitz;Wind;8.8;2014;;;
Saint-Crépin;Wind;9.5;2014;;;
Saint-Cyprien;Solar;4.0;2014;;;
Saint-Cyprien;Solar;9.2203;2014;;;
Saint-Cyr-en-Pail;Wind;10.25;2014;;;
Saint-Cézaire-sur-Siagne;Hydro;9.6;2014;;;
Saint-Dalmas-le-Selvage;Hydro;2.56;2014;;;
Saint-Denis;Solar;6.24747;2014;;;
Saint-Denis-des-Murs;Hydro;3.33;2014;;;
Saint-Etienne-du-Grès;Solar;4.4;2014;;;
Saint-Firmin;Hydro;4.08;2014;;;
Saint-Florent-le-Vieil;Solar;1.22079;2014;;;
Saint-Flour;Hydro;3.6;2014;;;
Saint-Fons;Solar;2.11343;2014;;;
Saint-Fraigne;Wind;12.0;2014;;;
Saint-Fraimbault-de-Prières;Biomass;1.415;2014;;;
Saint-François;Wind;4.34;2014;;;
Saint-François;Solar;7.7834;2014;;;
Saint-Félix-Lauragais;Wind;10.02;2014;;;
Saint-Gaudens;Biomass;1.74;2014;;;
Saint-Gaudens;Solar;1.15319;2014;;;
Saint-Geniez-d'Olt;Hydro;1.544;2014;;;
Saint-Genou;Wind;12.0;2014;;;
Saint-Georges-des-Gardes;Wind;10.0;2014;;;
Saint-Georges-les-Bains;Solar;2.52995;2014;;;
Saint-Georges-sur-Arnon;Wind;46.0;2014;;;
Saint-Geours-de-Maremne;Solar;1.78358;2014;;;
Saint-Germain-de-Longue-Chaume;Wind;10.0;2014;;;
Saint-Germainmont;Wind;20.5;2014;;;
Saint-Gervais-d'Auvergne;Hydro;8.8;2014;;;
Saint-Gervais-les-Bains;Hydro;12.0;2014;;;
Saint-Gervais-sous-Meymo;Hydro;1.09;2014;;;
Saint-Gildas;Wind;9.2;2014;;;
Saint-Gilles;Solar;3.0006;2014;;;
Saint-Gilles-du-Mené;Biomass;1.6;2014;;;
Saint-Girons;Hydro;4.79;2014;;;
Saint-Gor;Solar;34.73361;2014;;;
Saint-Gouéno;Wind;5.95;2014;;;
Saint-Guen;Wind;9.2;2014;;;
Saint-Herblain;Solar;1.24867;2014;;;
Saint-Hilaire-Foissac;Hydro;1.0;2014;;;
Saint-Hilaire-de-Riez;Solar;1.10912;2014;;;
Saint-Hilaire-du-Rosier;Solar;6.14989;2014;;;
Saint-Hilaire-la-Croix;Wind;1.2;2014;;;
Saint-Hilaire-la-Gravelle;Solar;1.10194;2014;;;
Saint-Jacques-de-Néhou;Wind;10.25;2014;;;
Saint-Jean de Libron A;Solar;6.0;2014;;;
Saint-Jean-Delnous;Solar;1.93942;2014;;;
Saint-Jean-Lachalm;Wind;18.6;2014;;;
Saint-Jean-de-Folleville;Biomass;18.484;2014;;;
Saint-Jean-de-Maurienne;Hydro;3.9;2014;;;
Saint-Jean-de-Sauves;Solar;1.03735;2014;;;
Saint-Jean-de-Védas;Solar;2.55693;2014;;;
Saint-Jeoire;Hydro;3.673;2014;;;
Saint-Joseph;Solar;2.32084;2014;;;
Saint-Julien-Mont-Denis;Hydro;3.15;2014;;;
Saint-Julien-en-Born;Solar;2.1192;2014;;;
Saint-Julien-le-Petit;Hydro;10.8;2014;;;
Saint-Just-en-Chaussée;Wind;6.9;2014;;;
Saint-Laurent-d'Aigouze;Solar;4.86698;2014;;;
Saint-Laurent-de-Cognac;Biomass;1.0;2014;;;
Saint-Laurent-du-Maroni;Solar;2.49572;2014;;;
Saint-Laurent-du-Var;Hydro;2.8;2014;;;
Saint-Laurent-du-Var;Solar;1.52625;2014;;;
Saint-Laurent-en-Beaumon;Hydro;2.2;2014;;;
Saint-Laurent-en-Royans;Hydro;2.4;2014;;;
Saint-Leu;Solar;1.86585;2014;;;
Saint-Lizier;Hydro;3.107;2014;;;
Saint-Louis;Solar;11.43472;2014;;;
Saint-Loup-en-Champagne;Wind;26.0;2014;;;
Saint-Léger;Wind;10.25;2014;;;
Saint-Léger;Solar;10.74022;2014;;;
Saint-Léger-lès-Domart;Wind;12.0;2014;;;
Saint-Léonard-de-Noblat;Hydro;3.17;2014;;;
Saint-Macoux;Wind;12.0;2014;;;
Saint-Malo-des-Trois-Fontaines;Wind;10.5;2014;;;
Saint-Mamet-la-Salvetat;Hydro;2.61;2014;;;
Saint-Mandé-sur-Brédoire;Wind;12.0;2014;;;
Saint-Marc-Jaumegarde;Hydro;1.49;2014;;;
Saint-Marcel-lès-Valence;Solar;1.19855;2014;;;
Saint-Marcel-sur-Aude;Solar;12.04732;2014;;;
Saint-Martial;Solar;8.0;2014;;;
Saint-Martial-le-Vieux;Solar;4.23128;2014;;;
Saint-Martin-Lalande;Solar;6.80263;2014;;;
Saint-Martin-de-Crau;Wind;7.2;2014;;;
Saint-Martin-de-Crau;Biomass;4.999;2014;;;
Saint-Martin-de-Crau;Solar;18.7102;2014;;;
Saint-Martin-de-Crau A;Solar;5.0;2014;;;
Saint-Martin-de-Valgalgues;Solar;1.13153;2014;;;
Saint-Martin-des-Besaces;Wind;6.0;2014;;;
Saint-Martin-du-Mont;Wind;12.0;2014;;;
Saint-Martin-du-Var;Hydro;8.1;2014;;;
Saint-Martin-lès-Melle;Wind;12.0;2014;;;
Saint-Martin-sur-Oust;Wind;9.0;2014;;;
Saint-Martory;Solar;1.48998;2014;;;
Saint-Maurice-Navacelles;Hydro;4.6;2014;;;
Saint-Maurice-de-Lignon;Hydro;12.3;2014;;;
Saint-Maurice-en-Valgodemard;Hydro;10.0;2014;;;
Saint-Maurice-sur-Adour;Hydro;1.49;2014;;;
Saint-Maximin-la-Sainte-Baume;Solar;1.31957;2014;;;
Saint-Michel;Solar;1.68546;2014;;;
Saint-Michel-Chef-Chef;Wind;10.25;2014;;;
Saint-Médard-en-Jalles;Solar;1.19683;2014;;;
Saint-Nazaire;Solar;1.22784;2014;;;
Saint-Ouen;Biomass;13.4;2014;;;
Saint-Ouen-Domprot;Wind;10.0;2014;;;
Saint-Paul;Solar;9.39874;2014;;;
Saint-Paul-lez-Durance;Solar;6.2;2014;;;
Saint-Paul-lès-Romans;Solar;1.30184;2014;;;
Saint-Paul-sur-Ubaye;Hydro;3.61;2014;;;
Saint-Paulien;Solar;1.55785;2014;;;
Saint-Philbert-de-Bouaine;Wind;16.4;2014;;;
Saint-Philbert-de-Grand-Lieu;Solar;1.5517;2014;;;
Saint-Pierre;Biomass;2.13;2014;;;
Saint-Pierre;Solar;35.47104;2014;;;
Saint-Pierre-Bénouville;Wind;12.0;2014;;;
Saint-Pierre-Chérignat;Hydro;6.4;2014;;;
Saint-Pierre-de-Maillé;Wind;24.0;2014;;;
Saint-Pierre-en-Faucigny;Hydro;6.0;2014;;;
Saint-Pierre-le-Viger;Wind;12.0;2014;;;
Saint-Pourçain-sur-Sioule;Hydro;1.825;2014;;;
Saint-Priest;Solar;1.20315;2014;;;
Saint-Priest-Taurion;Hydro;2.13;2014;;;
Saint-Privat-des-Vieux;Solar;1.15219;2014;;;
Saint-Pée-sur-Nivelle;Biomass;1.119;2014;;;
Saint-Quentin;Wind;11.0;2014;;;
Saint-Quentin-Fallavier;Solar;1.7723;2014;;;
Saint-Quentin-du-Dropt;Solar;1.38658;2014;;;
Saint-Quentin-en-Mauges;Wind;16.0;2014;;;
Saint-Quentin-la-Motte-Croix-au-;Wind;9.2;2014;;;
Saint-Quentin-sur-Isère;Biomass;1.8;2014;;;
Saint-Rambert-d'Albon;Solar;1.35055;2014;;;
Saint-Rémy-de-Maurienne;Hydro;1.348;2014;;;
Saint-Rémy-de-Provence;Solar;1.34343;2014;;;
Saint-Sauveur;Wind;22.9;2014;;;
Saint-Sauveur;Biomass;1.065;2014;;;
Saint-Sauveur;Solar;11.2;2014;;;
Saint-Sauveur-de-Ginestoux;Wind;6.68;2014;;;
Saint-Sauveur-de-Montagut;Hydro;1.496;2014;;;
Saint-Saviol;Solar;1.01734;2014;;;
Saint-Servais;Wind;6.1;2014;;;
Saint-Servant;Wind;12.0;2014;;;
Saint-Sulpice;Hydro;1.586;2014;;;
Saint-Symphorien;Solar;23.97962;2014;;;
Saint-Thibault-des-Vignes;Biomass;11.52;2014;;;
Saint-Thibéry;Solar;3.88792;2014;;;
Saint-Vincent-des-Landes;Wind;12.0;2014;;;
Saint-Ébremond-de-Bonfossé;Wind;6.93;2014;;;
Saint-Étienne;Solar;2.27441;2014;;;
Saint-Étienne-aux-Clos;Solar;1.13794;2014;;;
Saint-Étienne-de-Brillouet;Solar;1.53536;2014;;;
Saint-Étienne-de-Cuines;Hydro;4.326;2014;;;
Saint-Étienne-de-Lugdarès;Wind;22.6;2014;;;
Saint-Étienne-du-Gué-de-l'Isle;Wind;8.8;2014;;;
Saint-Étienne-du-Rouvray;Biomass;1.105;2014;;;
Sainte Tulle I&II;Hydro;97.0;2014;;;
Sainte-Agnès;Hydro;2.875;2014;;;
Sainte-Barbe;Solar;1.64045;2014;;;
Sainte-Dode;Solar;1.4495;2014;;;
Sainte-Foy-Tarentaise;Hydro;6.2;2014;;;
Sainte-Gemme-la-Plaine;Solar;1.59027;2014;;;
Sainte-Geneviève-sur-Arg;Solar;2.66073;2014;;;
Sainte-Geneviève-sur-Arg;Hydro;1.9;2014;;;
Sainte-Hermine;Solar;1.15772;2014;;;
Sainte-Hélène;Solar;12.0;2014;;;
Sainte-Livrade-sur-Lot;Solar;2.68527;2014;;;
Sainte-Marie;Wind;1.25;2014;;;
Sainte-Marie;Solar;10.63756;2014;;;
Sainte-Marie;Solar;4.79411;2014;;;
Sainte-Marie-Kerque;Biomass;1.5;2014;;;
Sainte-Marie-de-Cuines;Hydro;11.8;2014;;;
Sainte-Maxime;Solar;1.27827;2014;;;
Sainte-Radegonde;Solar;1.5899;2014;;;
Sainte-Rose;Wind;6.256;2014;;;
Sainte-Rose;Solar;15.72967;2014;;;
Sainte-Rose;Solar;1.8801;2014;;;
Sainte-Sigolène;Solar;1.83155;2014;;;
Sainte-Suzanne;Solar;8.29833;2014;;;
Sainte-Suzanne;Wind;10.175;2014;;;
Sainte-Suzanne;Biomass;1.898;2014;;;
Sainte-Thorette;Wind;20.0;2014;;;
Sainte-Tulle;Solar;5.35157;2014;;;
Salaise-sur-Sanne;Biomass;14.6;2014;;;
Salaunes ;Solar;73.2;2014;;;
Salignac;Hydro;88.0;2014;;;
Sallen;Wind;8.3;2014;;;
Salles;Solar;7.86327;2014;;;
Salles-Curan;Wind;87.0;2014;;;
Salles-de-Villefagnan;Wind;20.7;2014;;;
Sallèles-Cabardès;Solar;6.85518;2014;;;
Salon-de-Provence;Solar;1.72674;2014;;;
Sampzon;Hydro;1.12;2014;;;
Sans-Vallois;Solar;1.2196;2014;;;
Santa Lucia;Solar;4.4;2014;;;
Santilly;Wind;10.0;2014;;;
Sarcelles;Biomass;4.4;2014;;;
Sarrazac;Solar;11.5;2014;;;
Sarreguemines;Solar;1.94781;2014;;;
Sartène;Solar;4.51178;2014;;;
Sassenage;Hydro;10.1;2014;;;
Satolas-et-Bonce;Biomass;1.064;2014;;;
Saucats;Solar;12.14377;2014;;;
Saulce-sur-Rhône;Solar;4.4177;2014;;;
Saulces-Champenoises;Wind;20.0;2014;;;
Saulgond;Wind;6.0;2014;;;
Sault Brenaz;Hydro;45.0;2014;;;
Saulzet;Wind;1.2;2014;;;
Sausheim;Biomass;11.7;2014;;;
Saut Mortier;Hydro;44.0;2014;;;
Sautet (Le);Hydro;76.0;2014;;;
Sauto;Hydro;14.528;2014;;;
Sauveterre;Hydro;1.35;2014;;;
Sauveterre;Wind;12.0;2014;;;
Sauvian;Solar;7.56601;2014;;;
Saverdun;Solar;1.98349;2014;;;
Saverdun;Hydro;1.05;2014;;;
Savigné;Solar;1.03318;2014;;;
Savières;Wind;12.0;2014;;;
Saïx;Hydro;1.042;2014;;;
Scaër;Wind;11.5;2014;;;
Schleithal;Solar;1.01791;2014;;;
Schmittviller;Solar;1.46074;2014;;;
Schweighouse-sur-Moder;Biomass;2.4;2014;;;
Selongey;Solar;1.14372;2014;;;
Semoine;Wind;12.0;2014;;;
Semoutiers-Montsaon;Solar;3.52497;2014;;;
Sepmeries;Wind;2.0;2014;;;
Septèmes-les-Vallons;Biomass;3.326;2014;;;
Seraumont;Wind;10.25;2014;;;
Serdinya;Hydro;4.447;2014;;;
Sermaises;Wind;12.0;2014;;;
Servas;Solar;1.21786;2014;;;
Servian;Solar;1.76611;2014;;;
Servières;Wind;2.0;2014;;;
Servières-le-Château;Hydro;4.6;2014;;;
Sessenheim;Solar;1.06702;2014;;;
Seyssel;Hydro;45.0;2014;;;
Seysses;Solar;4.54416;2014;;;
Siegen;Solar;1.48406;2014;;;
Signes;Solar;11.21057;2014;;;
Silfiac;Wind;3.4;2014;;;
Sillars;Solar;1.37966;2014;;;
Sinnamary;Solar;4.032;2014;;;
Sion-les-Mines;Wind;10.0;2014;;;
Sisteron;Solar;6.58144;2014;;;
Sixt-Fer-à-Cheval;Hydro;1.765;2014;;;
Sochaux;Solar;9.4;2014;;;
Soignolles-en-Brie;Biomass;1.415;2014;;;
Soleil Levant;Solar;5.0;2014;;;
Soleol III;Solar;12.0;2014;;;
Solliès-Pont;Solar;1.10193;2014;;;
Somedat;Solar;4.5;2014;;;
Sonzay;Biomass;1.26;2014;;;
Sorbon;Wind;6.6;2014;;;
Sorgues;Solar;3.30091;2014;;;
Sortosville-en-Beaumont;Wind;8.25;2014;;;
Soucia;Solar;3.3153;2014;;;
Soudan;Wind;10.25;2014;;;
Soudan;Wind;6.9;2014;;;
Souilly;Wind;18.0;2014;;;
Soulangy;Wind;10.0;2014;;;
Soulce-Cernay;Hydro;1.1;2014;;;
Soulom;Hydro;57.0;2014;;;
Soulom;Hydro;1.05;2014;;;
Sourdeval-les-Bois;Wind;2.0;2014;;;
Sourdon;Wind;13.8;2014;;;
Sourdun;Solar;4.75796;2014;;;
Souvigné;Wind;8.0;2014;;;
St-Georges;Solar;4.0;2014;;;
Stenay;Wind;11.5;2014;;;
Strasbourg;Biomass;19.446;2014;;;
Surbourg;Solar;1.03262;2014;;;
Surgères;Solar;1.54508;2014;;;
Sébrazac;Hydro;1.246;2014;;;
Séglien;Wind;9.25;2014;;;
Ségur;Wind;12.0;2014;;;
Ségur;Solar;1.32839;2014;;;
Sénas;Solar;1.35108;2014;;;
Sénergues;Solar;1.54792;2014;;;
Sénezergues;Solar;5.23356;2014;;;
Sénezergues;Hydro;1.08;2014;;;
Séry-lès-Mézières;Wind;8.0;2014;;;
Sévignacq;Solar;4.57288;2014;;;
Sévigny-Waleppe;Wind;18.45;2014;;;
Sévérac-le-Château;Solar;2.62482;2014;;;
TRICASTIN 1;Nuclear;3660.0;2014;;;
Talairan;Solar;1.20083;2014;;;
Talizat;Wind;18.0;2014;;;
Tallone;Solar;3.09403;2014;;;
Tallone;Biomass;1.688;2014;;;
Talmont-St-Hilaire;Solar;5.0;2014;;;
Tangry;Wind;9.2;2014;;;
Tarascon;Solar;8.03488;2014;;;
Tarascon-sur-Ariège;Hydro;1.7;2014;;;
Tarbes;Solar;1.13639;2014;;;
Tarzy;Wind;8.0;2014;;;
Tauriac-de-Naucelle;Solar;1.07984;2014;;;
Teillet-Argenty;Hydro;5.5;2014;;;
Tellancourt;Wind;16.0;2014;;;
Tende;Hydro;3.2;2014;;;
Terminiers;Wind;21.4;2014;;;
Terre-de-Bas;Wind;1.925;2014;;;
Tet (La);Hydro;41.1;2014;;;
Teting-sur-Nied;Biomass;2.72;2014;;;
Teyssode;Hydro;1.55;2014;;;
Thaas;Wind;12.0;2014;;;
Thicourt;Wind;8.0;2014;;;
Thiers;Solar;3.37036;2014;;;
Thorigné-sur-Dué;Solar;4.09874;2014;;;
Thory;Wind;13.8;2014;;;
Thuès-Entre-Valls;Hydro;7.83;2014;;;
Thérondels;Solar;1.06551;2014;;;
Thézan-des-Corbières;Solar;2.37967;2014;;;
Tiper 3;Solar;8.7;2014;;;
Tirepied;Solar;4.81636;2014;;;
Togny-aux-Boeufs;Wind;22.0;2014;;;
Tombeboeuf;Solar;4.48497;2014;;;
Tonnay-Boutonne;Solar;1.07881;2014;;;
Torreilles;Solar;12.19826;2014;;;
Touille;Hydro;1.925;2014;;;
Toulon;Solar;1.59104;2014;;;
Toulouse;Hydro;9.01;2014;;;
Toulouse;Solar;13.59581;2014;;;
Tournoisis;Wind;36.0;2014;;;
Tournus;Solar;2.64993;2014;;;
Tours-en-Savoie;Hydro;1.2;2014;;;
Tourville-la-Chapelle;Wind;11.0;2014;;;
Touvois;Wind;8.2;2014;;;
Touvois;Solar;1.29452;2014;;;
Trans;Wind;6.9;2014;;;
Trayes;Wind;10.0;2014;;;
Treilles;Wind;13.0;2014;;;
Treize-Vents;Solar;5.41264;2014;;;
Trets;Solar;1.14191;2014;;;
Triouzoune;Hydro;22.0;2014;;;
Tritteling-Redlach;Solar;1.847;2014;;;
Truel;Hydro;27.0;2014;;;
Trébry;Wind;9.0;2014;;;
Trécon;Wind;12.25;2014;;;
Trémeheuc;Wind;12.0;2014;;;
Trémont;Wind;2.4;2014;;;
Tréviols;Solar;5.0;2014;;;
Tuchan;Wind;11.7;2014;;;
Tuileries;Solar;8.0;2014;;;
Tuilieres;Hydro;32.0;2014;;;
Turcey;Wind;22.0;2014;;;
Téterchen;Wind;9.0;2014;;;
Ucciani;Solar;2.20694;2014;;;
Uglas;Solar;1.71416;2014;;;
Uhlwiller;Solar;1.20602;2014;;;
Ungersheim;Solar;2.13922;2014;;;
Usson;Hydro;9.3;2014;;;
Uzerche;Hydro;2.8;2014;;;
VILLARODIN;Hydro;357.0;2014;;;
VOGELGRUN;Hydro;140.5;2014;;;
VOUGLANS;Hydro;285.0;2014;;;
Vairé;Wind;4.2;2014;;;
Val Beynette;Hydro;30.0;2014;;;
Valanjou;Wind;12.0;2014;;;
Valbonne;Solar;1.60232;2014;;;
Valderoure;Solar;1.8821;2014;;;
Valence;Solar;2.16054;2014;;;
Valence-sur-Baïse;Solar;8.90466;2014;;;
Valenciennes;Solar;1.34;2014;;;
Valensole;Solar;12.84783;2014;;;
Valentine;Hydro;8.2;2014;;;
Valhuon;Wind;4.0;2014;;;
Valloire;Hydro;1.88;2014;;;
Vallon du Roux;Solar;4.3;2014;;;
Vallon-Pont-d'Arc;Hydro;1.2;2014;;;
Vallérargues;Solar;4.8;2014;;;
Valonne;Wind;10.0;2014;;;
Vals-près-le-Puy;Solar;2.41679;2014;;;
Vanault-le-Châtel;Wind;8.5;2014;;;
Varages;Solar;11.8732;2014;;;
Varen;Solar;9.7921;2014;;;
Varennes-Jarcy;Biomass;2.7;2014;;;
Varilhes;Hydro;2.1;2014;;;
Vars;Solar;1.14956;2014;;;
Vatan;Wind;18.0;2014;;;
Vaudeville-le-Haut;Wind;8.2;2014;;;
Vaufrey;Hydro;6.3;2014;;;
Vaugris;Hydro;72.0;2014;;;
Vaulnaveys-le-Haut;Hydro;1.079;2014;;;
Vaumeilh;Solar;1.1204;2014;;;
Vauvert;Solar;1.49843;2014;;;
Vauvillers;Wind;12.0;2014;;;
Vaux-Andigny;Wind;12.0;2014;;;
Vaux-le-Pénil;Biomass;14.302;2014;;;
Vaux-lès-Mouzon;Wind;7.269;2014;;;
Vedène;Biomass;4.64;2014;;;
Vendargues;Solar;2.12071;2014;;;
Vendres;Solar;5.0294;2014;;;
Venelles;Solar;1.23528;2014;;;
Venoy;Wind;12.0;2014;;;
Venthon;Hydro;9.0;2014;;;
Venzolasca;Solar;4.76531;2014;;;
Verchin;Wind;18.2;2014;;;
Vergt;Solar;1.0424;2014;;;
Vern-sur-Seiche;Solar;1.39326;2014;;;
Verneuil 1;Solar;12.0;2014;;;
Verneuil 4;Solar;12.0;2014;;;
Vernoux-en-Gâtine;Wind;8.0;2014;;;
Verny;Solar;2.03458;2014;;;
Verrières;Solar;1.50923;2014;;;
Vert-le-Grand;Biomass;21.166;2014;;;
Vertou;Solar;1.28042;2014;;;
Vesvres-sous-Chalancey;Wind;12.0;2014;;;
Veules-les-Roses;Solar;5.029;2014;;;
Veulettes-sur-Mer;Wind;8.0;2014;;;
Vias;Solar;3.78074;2014;;;
Vic-en-Bigorre;Solar;1.45188;2014;;;
Vieilmoulin;Wind;12.0;2014;;;
Viguier Parking A;Solar;4.0;2014;;;
Vihiers;Solar;1.05859;2014;;;
Villanière;Solar;5.10884;2014;;;
Villar-d'Arêne;Hydro;4.659;2014;;;
Villard-Bonnot;Hydro;1.875;2014;;;
Villard-sur-Doron;Hydro;8.4;2014;;;
Villaroger;Hydro;9.3;2014;;;
Villefranche-de-Panat;Hydro;11.26;2014;;;
Villefranche-de-Rouergue;Hydro;1.134;2014;;;
Villefranche-sur-Cher;Solar;6.03336;2014;;;
Villefranche-sur-Saône;Biomass;7.823;2014;;;
Villejust;Biomass;3.605;2014;;;
Villelongue;Hydro;8.2;2014;;;
Villemade;Hydro;1.468;2014;;;
Villemeux-sur-Eure;Wind;12.0;2014;;;
Villenave;Solar;5.95403;2014;;;
Villeneuve-de-Marsan;Solar;8.23082;2014;;;
Villeneuve-lès-Avignon;Solar;2.19042;2014;;;
Villeneuve-lès-Béziers;Solar;2.25818;2014;;;
Villeneuve-sur-Lot;Solar;3.78137;2014;;;
Villeraze;Solar;12.0;2014;;;
Villerest;Hydro;58.0;2014;;;
Villerest;Hydro;58.0;2014;;;
Villeret;Wind;4.0;2014;;;
Villers-Saint-Paul;Biomass;14.3;2014;;;
Villers-le-Sec;Wind;6.0;2014;;;
Villeselve;Wind;10.25;2014;;;
Villeseneux;Wind;12.25;2014;;;
Villesèque-des-Corbières;Wind;55.31;2014;;;
Villeveyrac;Wind;14.0;2014;;;
Villotte-Saint-Seine;Wind;8.0;2014;;;
Vincly;Wind;9.9;2014;;;
Vinon;Hydro;32.5;2014;;;
Vinon-sur-Verdon;Solar;4.79643;2014;;;
Viriat;Biomass;1.39;2014;;;
Vis-en-Artois;Wind;2.4;2014;;;
Vitrolles;Solar;8.36897;2014;;;
